"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:7MgqCfXy33YBpunYl1uhMQ","Umbrella Shopping","spotify:artist:22xfcNHhnZQfa6BWd209Az","Duos On Mars","spotify:album:638MCjxBy9yOuhN34rB4x6","Umbrella Shopping","spotify:artist:22xfcNHhnZQfa6BWd209Az","Duos On Mars","2021-10-08","https://i.scdn.co/image/ab67616d0000b273d2c3ca88ec26640fba72fcae","1","1","141969","https://p.scdn.co/mp3-preview/787d181ca1545dd2403825c3b34d82a07756dc05?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-03-04T16:39:03Z","","0.673","0.381","7","-11.961","1","0.15","0.724","0.909","0.107","0.169","167.978","4","","Duos On Mars","C Duos On Mars, P Duos On Mars"
"spotify:track:3ujm2z1mOalAvVyE0yDLbF","another LOOK","spotify:artist:3jsOcrGsjDdIRR7EobZMDr","francesco MG","spotify:album:52v3M4zfMlRUQjkALjohRU","another LOOK","spotify:artist:3jsOcrGsjDdIRR7EobZMDr","francesco MG","2021-10-22","https://i.scdn.co/image/ab67616d0000b27314ee61718bb6b603459ac1c1","1","1","117901","https://p.scdn.co/mp3-preview/2c80d97df0a6f24e7403310d35c178a579e4766f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-03-04T16:39:03Z","","0.831","0.253","0","-10.258","0","0.0556","0.947","0.943","0.107","0.123","74.961","4","","francesco MG","C francesco MG, P francesco MG"
"spotify:track:3qcbdFslrw2uio8gPVVLuM","Night Lamp","spotify:artist:1R9fj5Tiy9XMFp5ANzS7FA","Jhove","spotify:album:2cnaJP2xvzWXH3CNCthGWP","Cozy Winter","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-01-16","https://i.scdn.co/image/ab67616d0000b273e5347ad1af00f6f599dd4bf9","1","7","135000","https://p.scdn.co/mp3-preview/b04e869cb5e4fc6479f8ea81613eda99af16e13a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-03-04T16:39:03Z","","0.831","0.16","11","-14.574","1","0.0489","0.61","0.878","0.0989","0.294","111.984","4","","Lofi Records","C 2021 Lofi Records, P 2021 Lofi Publishing"
"spotify:track:6jjpHma6BEh62xBJeasFyf","Hometown Cafe","spotify:artist:5aqTLMEUNAGDfzRNBzJZiQ","Vens Adams","spotify:album:2sdFvHsLUhvyR7O1S3RC0m","Hometown Cafe","spotify:artist:5aqTLMEUNAGDfzRNBzJZiQ","Vens Adams","2021-08-27","https://i.scdn.co/image/ab67616d0000b273fa9df87f310963abaaec4a08","1","1","155844","https://p.scdn.co/mp3-preview/45507231ecb77c3e9c57b7bc66cdb6f67d762f32?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-03-04T16:39:03Z","","0.652","0.347","11","-9.645","0","0.0256","0.836","0.936","0.65","0.387","76.988","4","","Vens Adams","C 2021 Vens Adams, P 2021 Vens Adams"
"spotify:track:0GyZq3mNQYAPDTWJUVWB4V","Through the fields","spotify:artist:2AjeGYqAkWP7ZcD0NPPIG0","Bamboozled Bumblebee","spotify:album:4msZok2Vb2B7SG7etPBv2T","Through the fields","spotify:artist:2AjeGYqAkWP7ZcD0NPPIG0","Bamboozled Bumblebee","2021-10-22","https://i.scdn.co/image/ab67616d0000b273f0c07171de7e4eb40e6287dc","1","1","176000","https://p.scdn.co/mp3-preview/0e697c5cd8a179a6a6c8791d961a64cc91ff8534?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2022-03-04T16:39:03Z","","0.821","0.0579","5","-17.205","1","0.0694","0.883","0.904","0.0833","0.173","119.942","4","","Firefly Entertainment AB","C Bamboozled Bumblebee, P Bamboozled Bumblebee"
"spotify:track:2FQeoy9i7ZQsFrXEdIq0t3","with you","spotify:artist:4dY5OgoQjnx0jwht0P6siG","hope mona","spotify:album:3VWXOXYNIiomNfJREmxUMf","foggy afternoons","spotify:artist:4dY5OgoQjnx0jwht0P6siG","hope mona","2021-10-06","https://i.scdn.co/image/ab67616d0000b273e6a0e7470d5b68a58f969904","1","3","178285","https://p.scdn.co/mp3-preview/b74fb44bda513847e6cabee3c403dbc91c74c711?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:","2022-03-04T16:39:03Z","","0.46","0.146","2","-18.868","1","0.0736","0.947","0.829","0.105","0.128","69.22","4","","hope mona","C 2021 hope mona, P 2021 hope mona"
"spotify:track:53fRXKyA5gszPQS4kyEstO","Context","spotify:artist:3AsTXF3O57Mh5814iDyMf0","Widefoot","spotify:album:5ChzK0Nq9TfcC6vPHgiKGA","Lush Lines","spotify:artist:3AsTXF3O57Mh5814iDyMf0","Widefoot","2021-08-21","https://i.scdn.co/image/ab67616d0000b2736280316ccb029053a775bdc1","1","2","118206","https://p.scdn.co/mp3-preview/ef6c608f12ec4f2579faebdceec39d141c6273db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2022-03-04T16:39:03Z","","0.804","0.189","10","-10.716","0","0.0938","0.568","0.821","0.104","0.201","115.063","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:0hBg3ymrkGMAghPlk2L7ii","Follow Me","spotify:artist:2SXuNJWv9RZcRjUc7zIsHy","fox","spotify:album:5yaEujGFm7dEg8WnIongAO","Follow Me","spotify:artist:2SXuNJWv9RZcRjUc7zIsHy","fox","2021-10-19","https://i.scdn.co/image/ab67616d0000b273bdb37aeb58d5fb0ed70eb213","1","1","102471","https://p.scdn.co/mp3-preview/3b26ee12c202e4d11151c53f15d4dcd6aedeef48?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","spotify:user:","2022-03-04T16:39:03Z","","0.473","0.0711","0","-18.657","1","0.0355","0.721","0.905","0.0664","0.138","177.904","4","","Lopills","C 2021 Lopills, P 2021 Lopills"
"spotify:track:21NHuCeoEJ76SVggMgNsNw","5am in cairo","spotify:artist:6kqOxJqJ4r4cIlbYR4GbP4","oh\, the joy.","spotify:album:1roCs0WmQH30We3HBrCvOn","5am in cairo","spotify:artist:6kqOxJqJ4r4cIlbYR4GbP4","oh\, the joy.","2020-07-26","https://i.scdn.co/image/ab67616d0000b2736b68bf897e07c655c1a3944f","1","1","177288","","false","50","spotify:user:","2022-03-04T16:39:03Z","sleep","0.758","0.191","3","-15.904","1","0.0439","0.937","0.937","0.11","0.201","113.972","4","","Peace of Mind Studio","C 2020 Peace of Mind Studio, P 2020 Peace of Mind Studio"
"spotify:track:3CMzipkTzyGP4g0YaEeuNd","eons away","spotify:artist:7KtVS0f2RQoEhjxDcSGBtJ, spotify:artist:3Nb8N20WChM0swo5qWTvm8","santpoort, Tennyson","spotify:album:0ENr07q7h0vsydKinh36FM","ocean tales","spotify:artist:7KtVS0f2RQoEhjxDcSGBtJ","santpoort","2021-08-27","https://i.scdn.co/image/ab67616d0000b273f2d44a22e20e0c08276aea96","1","1","152901","https://p.scdn.co/mp3-preview/0585faed31696ce51cc705bec55dff2d274d9b0c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-03-04T16:39:03Z","chillhop,lo-fi beats,edmonton indie,future bass,vapor soul,vapor twitch","0.711","0.585","7","-9.498","0","0.0504","0.902","0.899","0.0886","0.706","162.955","4","","Friends Of Friends","C 2021 Friends Of Friends, P 2021 Friends Of Friends"
"spotify:track:0pUYzh1ywTsyy25UoZTuTG","Babbling Brook","spotify:artist:4vdsmVFfnqCP6QvVpDYRTv","rsbd","spotify:album:5kOyvkfpUHH0spLyotvPQH","Babbling Brook","spotify:artist:4vdsmVFfnqCP6QvVpDYRTv","rsbd","2021-10-13","https://i.scdn.co/image/ab67616d0000b273c90e702ec7bfeab98a4300e9","1","1","151823","https://p.scdn.co/mp3-preview/281c862126458b2cd749d13127989a2b2fcfce0f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","spotify:user:","2022-03-04T16:39:03Z","lo-fi jazzhop","0.609","0.241","4","-15.286","1","0.0732","0.65","0.916","0.109","0.349","170.083","4","","Score a Score","C 2021 Score a Score, P 2021 ScoreAScore"
"spotify:track:6iDThqdBhVmWXoMsXIw0XV","books & backpacks","spotify:artist:5jL3irFL2TtSPQOo8v3Nya","suburban sad","spotify:album:0W6HFQsZAekHlfu3p0NYc8","books & backpacks","spotify:artist:5jL3irFL2TtSPQOo8v3Nya","suburban sad","2021-10-06","https://i.scdn.co/image/ab67616d0000b2734f396257a103e139a92a0325","1","1","136000","https://p.scdn.co/mp3-preview/49f4e4cbfd3ac1dc426e9b89ae81445bc7ca37c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-03-04T16:39:03Z","","0.39","0.254","9","-18.375","1","0.0403","0.787","0.401","0.544","0.167","119.653","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:3GRTUabfguVlwCQmU3W7ps","Excellent","spotify:artist:1BVujMA5brgpV9fRkNUeFS","Miki Maou","spotify:album:3awGDNrYh2GzlZ9NfeqiBf","Excellent","spotify:artist:1BVujMA5brgpV9fRkNUeFS","Miki Maou","2021-10-04","https://i.scdn.co/image/ab67616d0000b27314c1dd0d14fdaa0f0e68c801","1","1","160000","https://p.scdn.co/mp3-preview/91fe360c79f3f4bbcb046deaaf7d30e7f3bdd86b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2022-03-04T16:39:03Z","","0.778","0.256","5","-16.845","0","0.0616","0.378","0.842","0.208","0.313","138.08","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:0rNTOI1K11CSPTj3dvq1tU","Breeze 52","spotify:artist:1JFmZ9XvgZnVttQHe8RSj1","Pluto Tracks","spotify:album:1qRVaci6Oqo43ssMt88MwZ","Breeze 52","spotify:artist:1JFmZ9XvgZnVttQHe8RSj1","Pluto Tracks","2021-06-13","https://i.scdn.co/image/ab67616d0000b2730fe3dd9b9fda954e96bf2cbe","1","1","118481","https://p.scdn.co/mp3-preview/df3263caa377758b6cfa39b990f1167491cd08b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2022-03-04T16:39:03Z","","0.748","0.141","9","-18.144","1","0.101","0.799","0.673","0.104","0.468","158.001","4","","Pluto Tracks","C Pluto Tracks, P Pluto Tracks"
"spotify:track:0qgXZF5hTjzDwDPlA6HpnU","Euphoria","spotify:artist:5r4pQdeOkSMx1y2NNMDSlu, spotify:artist:4ApyJoQGYHAcMtJEvK5tRx","Devon Rea, steezy prime","spotify:album:0qnFGkqi7L34QsotdUuamX","Warm Nights","spotify:artist:5r4pQdeOkSMx1y2NNMDSlu, spotify:artist:4ApyJoQGYHAcMtJEvK5tRx","Devon Rea, steezy prime","2021-10-22","https://i.scdn.co/image/ab67616d0000b27323ae61fe1b6b2c4616f935ca","1","2","140487","https://p.scdn.co/mp3-preview/d986256ca972fe68d740407b69173a7d3d3c2366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-03-04T16:39:03Z","focus beats,lo-fi beats,lo-fi jazzhop,lo-fi beats","0.557","0.226","5","-20.854","1","0.167","0.936","0.918","0.0705","0.155","164.073","3","","Kindbrew","C 2021 Kindbrew Records, P 2021 Kindbrew Records"
"spotify:track:5ULfgK782GmbzTvb0E3Bf7","no new messages","spotify:artist:52zHyZn0uVtMXDhJXVIRma","foursite","spotify:album:1NEqij97eu34cCcELhJJ2l","no new messages","spotify:artist:52zHyZn0uVtMXDhJXVIRma","foursite","2021-08-20","https://i.scdn.co/image/ab67616d0000b2731483cb96f7bb6d99130aca51","1","1","136585","https://p.scdn.co/mp3-preview/3af45a47b9764c27bf9cbef02214c4a65c8946b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2022-03-04T16:39:03Z","","0.555","0.259","2","-17.264","1","0.0298","0.797","0.935","0.104","0.155","123.11","4","","BAM BOO STU","C 2021 BAM BOO STU, P 2021 BAM BOO STU"
"spotify:track:4DEHwA8wStG2BQraOkuFLB","Freshair","spotify:artist:3YPjCkxMec5GzFenbxDOgO","Carborator","spotify:album:73a9ZyY1UWVLxuUIwgl2qQ","Freshair","spotify:artist:3YPjCkxMec5GzFenbxDOgO","Carborator","2021-10-03","https://i.scdn.co/image/ab67616d0000b273eb71b1bf5c89da82e7a86509","1","1","171000","https://p.scdn.co/mp3-preview/39daa4b98adb30c741046a1adbca96ecbc67c476?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-03-04T16:39:03Z","","0.676","0.249","1","-10.048","0","0.0802","0.737","0.899","0.251","0.4","79.961","4","","Chill Caterpillar","C 2021 Chill Caterpillar, P 2021 Chill Caterpillar"
"spotify:track:5kIsqbXbUNwaxQH1anoJ64","In Limbo & Loving It","spotify:artist:4lRRwA3JsWrOD8f47gI2iI, spotify:artist:2wIeBTEs0AsPb74kYdEcNk","colours in the dark, Linearwave","spotify:album:19JbKTPT8GbfSv35qhY9Jq","In Limbo & Loving It","spotify:artist:4lRRwA3JsWrOD8f47gI2iI, spotify:artist:2wIeBTEs0AsPb74kYdEcNk","colours in the dark, Linearwave","2021-06-11","https://i.scdn.co/image/ab67616d0000b27317911daf63920c3da2f839f6","1","1","163800","https://p.scdn.co/mp3-preview/8c4c4850745321182b1dc3dba80526788308df11?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2022-03-04T16:39:03Z","focus beats,lo-fi brasileiro","0.697","0.154","0","-21.639","0","0.0285","0.683","0.92","0.377","0.0582","99.981","4","","Dog Tapes","C 2021 Homework Radio & Dog Tapes, P 2021 Homework Radio & Dog Tapes"
"spotify:track:6nqOGykFeVWsM3Okw3V73C","Floating Between","spotify:artist:59WcuCFVwOnZdOUvAHW1NV","Obie Hans","spotify:album:1igMIVWhheDDTcSE6y9tjh","Floating Between","spotify:artist:59WcuCFVwOnZdOUvAHW1NV","Obie Hans","2021-04-21","https://i.scdn.co/image/ab67616d0000b273f176521c8b01ab67547b6b4a","1","1","161038","https://p.scdn.co/mp3-preview/cbad37f9910a7c175dfffb9f826fe5b3ec339bdd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2022-03-04T16:39:03Z","lo-fi jazzhop","0.643","0.284","1","-15.849","0","0.0548","0.63","0.91","0.182","0.428","83.008","4","","Peace of Mind Studio","C 2021 Peace of Mind Studio, P 2021 Peace of Mind Studio"
"spotify:track:4faneCEP0jeHgrp8N0mLf4","soft as water","spotify:artist:02Nxr8HUMZN8u2mVNt10dM","mashhha","spotify:album:3zTZU3TilA1Q470zDoxets","soft as water","spotify:artist:02Nxr8HUMZN8u2mVNt10dM","mashhha","2021-10-03","https://i.scdn.co/image/ab67616d0000b2736d9abb07326cfaca22501f02","1","1","150836","https://p.scdn.co/mp3-preview/db0655de7866f326a8076bde1407947de055b4b8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","spotify:user:","2022-03-04T16:39:03Z","","0.727","0.45","1","-12.014","1","0.0494","0.632","0.895","0.114","0.213","129.995","4","","mashhha","C mashhha, P mashhha"
"spotify:track:7zmnH5VY7m2TDJjMnr1g7k","Cereal","spotify:artist:78iAJp4pn43kp0qykn8j84","Lightbulb Factory","spotify:album:62H1oUwmHeqO1wUciIpWoZ","Rumble","spotify:artist:78iAJp4pn43kp0qykn8j84","Lightbulb Factory","2021-06-16","https://i.scdn.co/image/ab67616d0000b273120965616f88a60ed8330d13","1","2","211428","https://p.scdn.co/mp3-preview/8200125fe2cc69c1c938cf15978659c06ecd7c2f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2022-03-04T16:39:03Z","","0.844","0.15","8","-12.933","1","0.498","0.792","0.873","0.0824","0.28","83.999","4","","Chill Caterpillar","C 2021 Chill Caterpillar, P 2021 Chill Caterpillar"
"spotify:track:3R842HhIJd4VysNmcRApE0","Fireflies","spotify:artist:0Q6S7QIOyuvDYzbhpvM5FO, spotify:artist:1XLYJ9VzlgEpBdlkC4MhOL","Kanisan, frad","spotify:album:7rrt4vAwMsCDl5cIbn7NJA","3 Am. Study Session","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-09-13","https://i.scdn.co/image/ab67616d0000b2739219df1009403ac8f4d4f0b7","1","16","123076","https://p.scdn.co/mp3-preview/854959efa8fae3a7da3a7f78b9d03c77c27d2be9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","spotify:user:","2022-03-04T16:39:03Z","anime lo-fi","0.651","0.125","5","-20.281","0","0.0309","0.809","0.925","0.112","0.0371","78.015","4","","Lofi Records","C 2020 Lofi Records, P 2020 Lofi Publishing"
"spotify:track:6OyPiy5eWajl56cC6Em7no","u make me","spotify:artist:6ex1nFRXHTVXl7qcbR2nZc, spotify:artist:62h3mAlyYduSmprbNEdKKD","Fractite, milligon","spotify:album:3iXK2nkrVGdDeAd50g67UY","u make me","spotify:artist:6ex1nFRXHTVXl7qcbR2nZc, spotify:artist:62h3mAlyYduSmprbNEdKKD","Fractite, milligon","2021-10-03","https://i.scdn.co/image/ab67616d0000b2736ce5d4d84d728f6ad141effc","1","1","122000","https://p.scdn.co/mp3-preview/e33e14fd6510eced1cdade0e82d6848ad0297706?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-03-04T16:39:03Z","chill beats","0.688","0.155","2","-19.653","1","0.0949","0.822","0.919","0.0778","0.732","69.994","4","","Fractite","C Fractite, P Fractite"
"spotify:track:3zB9poibhdiyIGVR9BSzXm","Monday Blues","spotify:artist:0dNux2V8fLK0d4fyqwU5iZ","Wasted Glitter","spotify:album:3iAUMuvg6ibcOflIoI0K8M","Monday Blues","spotify:artist:0dNux2V8fLK0d4fyqwU5iZ","Wasted Glitter","2021-08-27","https://i.scdn.co/image/ab67616d0000b27347f35ba5697352dbc1ef28e6","1","1","134400","https://p.scdn.co/mp3-preview/24b7f610a0bdb4aa689d65370ef400267ee489ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2022-03-04T16:39:03Z","study beats","0.569","0.199","0","-10.317","1","0.0322","0.982","0.816","0.0867","0.459","74.939","4","","Boshi Collective","C Boshi Collective, P Boshi Collective"
"spotify:track:6xCrkGWiatvVdJjma5yAzz","Sauna","spotify:artist:2VL9E8RlHOxu1wRjG3StPV","Ho-Sook","spotify:album:3OpYcRJ7yKSH6uGJpfbHbI","Sauna","spotify:artist:2VL9E8RlHOxu1wRjG3StPV","Ho-Sook","2021-08-18","https://i.scdn.co/image/ab67616d0000b273ab96ca5d92bd3cdb947fb246","1","3","141951","https://p.scdn.co/mp3-preview/f4e9b677af0941054596c5269780ee7568582f69?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2022-03-04T16:39:03Z","","0.519","0.073","0","-24.715","1","0.269","0.919","0.851","0.186","0.308","152.514","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:3cQHsfwhxsdJJABkWO1N5U","Sky Lullaby","spotify:artist:5FcsuAQwO56qMIZTFei6x1","Blackburri","spotify:album:6jo7r1HGaDlUBBgNUUue8G","Sky Lullaby","spotify:artist:5FcsuAQwO56qMIZTFei6x1","Blackburri","2021-10-01","https://i.scdn.co/image/ab67616d0000b273e5bb2f0140a3e33edd01a78b","1","1","187200","https://p.scdn.co/mp3-preview/0a7d0b256deefc2adb982418521c36849635f000?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","spotify:user:","2022-03-04T16:39:03Z","","0.71","0.404","2","-13.459","1","0.0809","0.899","0.799","0.286","0.158","75.025","4","","Blackburri","C Blackburri, P Blackburri"
"spotify:track:081eB5su1F6rXFHoo6HQgU","El Surf","spotify:artist:7L2I1AuvyRXd2ysLSTeKZX","PIÑA PINK","spotify:album:3FcOFOLtbIzmyimX0n9JJs","El Surf","spotify:artist:7L2I1AuvyRXd2ysLSTeKZX","PIÑA PINK","2021-06-08","https://i.scdn.co/image/ab67616d0000b27353326f4d670513e8d0c692ca","1","1","203544","https://p.scdn.co/mp3-preview/25de7c9288d2313250879b8e549242cb0ef92a86?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:","2022-03-04T16:39:03Z","study beats","0.677","0.135","11","-15.654","0","0.119","0.988","0.934","0.0783","0.268","78.898","4","","PIÑA PINK","C PIÑA PINK, P PIÑA PINK"
"spotify:track:4P3flpTrYtN1VcVuK4BhPf","Peace and Stone","spotify:artist:7iaPZbKQSJ5Sw9ThZNfJw7","Skyplanter","spotify:album:63yQb9VeujB0rdz1m4g5jb","Equivalence","spotify:artist:7iaPZbKQSJ5Sw9ThZNfJw7","Skyplanter","2021-08-24","https://i.scdn.co/image/ab67616d0000b273c19b280fd5e374e36bbc535d","1","1","163173","https://p.scdn.co/mp3-preview/34a4cc9eb70d82a6d803fe8a7f12965016c5f528?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:","2022-03-04T16:39:03Z","","0.72","0.239","9","-11.859","0","0.0492","0.59","0.537","0.107","0.217","75","4","","Score a Score","C 2021 Score a Score, P 2021 ScoreAScore"
"spotify:track:4KriQ58YghAOfx7ZnI5O2i","Triplets","spotify:artist:0k9u0fmGT2kUi6Qa1Gc0eG","Oboe.","spotify:album:5GpKhVkJ24lA6z4aSnkOOZ","Triplets","spotify:artist:0k9u0fmGT2kUi6Qa1Gc0eG","Oboe.","2021-09-28","https://i.scdn.co/image/ab67616d0000b273fcb005827867d8bdf41985b2","1","1","135000","https://p.scdn.co/mp3-preview/8327524d15194a0ddc9458b65cc11c7cb687f76e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2022-03-04T16:39:03Z","","0.437","0.171","8","-12.276","1","0.0746","0.127","0.692","0.102","0.149","166.817","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:02mi4uYMUfNnwHeVuQfLMD","Agatsume","spotify:artist:3zFm2JbCJgZO7mt9eU24jM","Charlie Tea","spotify:album:6soj0FyZCkhSnTvr1fkorb","SleepTape Vol. 0","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2021-07-02","https://i.scdn.co/image/ab67616d0000b2737c31682bc96d6e7b2cf6b1df","1","7","126000","https://p.scdn.co/mp3-preview/32a0d068b68469ec1cdae8ded9ed29a6ff1dc923?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:","2022-03-04T16:39:03Z","","0.305","0.242","7","-19.291","1","0.0609","0.904","0.855","0.0951","0.034","71.079","4","","Dog Tapes","C 2021 Colours Music & Dog Tapes, P 2021 Colours Music & Dog Tapes"
"spotify:track:7Ek77aQQIXBz9ONMCT1dgt","Lunchtime Naps","spotify:artist:6eLOG5NiDw8it9PbnC6WdF","Age of Departures","spotify:album:5zPe20u8Mu91BYrRSjqRhn","Simpler Days","spotify:artist:6eLOG5NiDw8it9PbnC6WdF","Age of Departures","2021-08-24","https://i.scdn.co/image/ab67616d0000b2732a165d7118e8fd1e3828c43b","1","2","162707","https://p.scdn.co/mp3-preview/09ec5f3dc5d16dfec73087e4f1fd8a2d5f4b034c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2022-03-04T16:39:03Z","","0.751","0.436","10","-10.4","1","0.0438","0.626","0.817","0.376","0.474","127.749","4","","Score a Score","C 2021 Score a Score, P 2021 ScoreAScore"
"spotify:track:1SFBHnALpYpILOUjPEtLsd","Mesh","spotify:artist:0lw9h7wdLjwlyq40RghxnK","Detainment System","spotify:album:0XQQsf7sLJj8qPfh6iA1fX","Mesh","spotify:artist:0lw9h7wdLjwlyq40RghxnK","Detainment System","2021-09-28","https://i.scdn.co/image/ab67616d0000b2730e155d86155e0add250fd60a","1","1","135000","https://p.scdn.co/mp3-preview/39ee0388b98a06612c45db97bfe9d8d6d222eadd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:","2022-03-04T16:39:03Z","","0.751","0.194","9","-13.311","0","0.154","0.253","0.731","0.138","0.314","160.017","4","","Firefly Entertainment AB","C Firefly Entertainment AB, P Firefly Entertainment AB"
"spotify:track:6xs8EjmlSVTIDVUYj4REQW","Abundance","spotify:artist:3Sb3oI3Xw7FcgYS262zXPE, spotify:artist:0WCCipy2qiobvuygnTMdkC","Chris Mazuera, tender spring","spotify:album:0BAmIevuLC4BTJAXCAbBgE","Perspective","spotify:artist:3Sb3oI3Xw7FcgYS262zXPE, spotify:artist:0WCCipy2qiobvuygnTMdkC","Chris Mazuera, tender spring","2020-02-19","https://i.scdn.co/image/ab67616d0000b27331d76c9d9bda28e74ac9cd07","1","2","146440","","false","0","spotify:user:","2022-03-04T16:39:03Z","lo-fi beats","0.638","0.159","9","-19.349","1","0.103","0.943","0.74","0.11","0.329","58.995","4","","ChilledCow Records","C 2020 ChilledCow Records, P 2020 ChilledCow Records"
"spotify:track:3k7afHN7Gc9vdIFJovkv8G","Golden Gardens","spotify:artist:3pSfwb3p6BVPTYDkNdgxS2","Arbour","spotify:album:3MnvFHRNCoyHnoagZq48qt","Golden Gardens","spotify:artist:3pSfwb3p6BVPTYDkNdgxS2","Arbour","2021-06-02","https://i.scdn.co/image/ab67616d0000b2731871cd4bb11dc672e4f7464e","1","1","196483","https://p.scdn.co/mp3-preview/a0f6c4c87fed2caffd472aa7dfa83f66fc826181?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:","2022-03-04T16:39:03Z","chillhop,lo-fi beats","0.516","0.165","10","-22.032","1","0.0487","0.814","0.933","0.102","0.0398","79.054","4","","Chillhop Music","C 2021 Chillhop Music, P 2021 Chillhop Publishing"
"spotify:track:7JE2ujzBHaZVvtiUtBKQn1","'99","spotify:artist:5WyDwnrZMIyg4iDWrZuva4","Hype Right","spotify:album:3WVWIjOfJ3jHyfFR8pCedL","'99","spotify:artist:5WyDwnrZMIyg4iDWrZuva4","Hype Right","2021-09-27","https://i.scdn.co/image/ab67616d0000b2730a72603e41e76b1cb119fd00","1","1","210731","https://p.scdn.co/mp3-preview/233a95ec98fa719a65e55ed3d45ee3a1355b28a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2022-03-04T16:39:03Z","","0.611","0.162","1","-12.37","1","0.0744","0.775","0.933","0.112","0.14","81.973","4","","Chill Caterpillar","C 2021 Chill Caterpillar, P 2021 Chill Caterpillar"
"spotify:track:2KEKQ6UuaqnuvYHLbh6rn8","morrowind","spotify:artist:6sdgbah9YMIS5jSYdyzpBP","Poetics","spotify:album:3iZaHCWiNFfzuQqGTQoDsL","morrowind","spotify:artist:6sdgbah9YMIS5jSYdyzpBP","Poetics","2021-08-13","https://i.scdn.co/image/ab67616d0000b273f45e3d66e6d324fc0c97887c","1","1","97648","https://p.scdn.co/mp3-preview/d2df63df5ee0c8e46601e8ab83e14b291a55705e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","spotify:user:","2022-03-04T16:39:03Z","lo-fi jazzhop","0.557","0.103","7","-17.224","1","0.0477","0.975","0.82","0.092","0.157","66.483","5","","Poetics","C 2021 Poetics, P 2021 Poetics"
