"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:2Hqnf47u2FVZSMor6JKlj2","Don't Matter","spotify:artist:3mUGzseAIqVvSM5m3vJ4GX","Zach Oliver","spotify:album:00FU9LXDlgYWumFuNzT1tR","Don't Matter","spotify:artist:3mUGzseAIqVvSM5m3vJ4GX","Zach Oliver","2021-04-28","https://i.scdn.co/image/ab67616d0000b273447bed404549be89fa36cf57","1","1","170666","https://p.scdn.co/mp3-preview/2a3129b37e0f13cf81fa1fc0171262098ba5780a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","30","spotify:user:","2021-09-24T04:00:00Z","","0.788","0.771","5","-5.909","0","0.135","0.523","0.0392","0.373","0.685","89.965","4","","komonwealth","C 2021 komonwealth, P 2021 komonwealth"
"spotify:track:2wAryG29r8m1kOTL3SHWRP","Animal Kingdom","spotify:artist:1E0Fc2u5OrryrpF8JH8srS","Talibah Safiya","spotify:album:2Db37z791rVaI1HHN6YZXA","Animal Kingdom","spotify:artist:1E0Fc2u5OrryrpF8JH8srS","Talibah Safiya","2021-03-03","https://i.scdn.co/image/ab67616d0000b273d444f441ff66a41a05a90d46","1","1","214728","https://p.scdn.co/mp3-preview/7e44b954a050dfc47f4d6b643aafc425d798e218?cid=9950ac751e34487dbbe027c4fd7f8e99","true","43","spotify:user:","2021-09-24T04:00:00Z","memphis americana,memphis indie","0.719","0.625","8","-11.06","1","0.0441","0.116","0.000401","0.0314","0.791","121.672","4","","Deepwater Media","C 2021 Deepwater Media, P 2021 Deepwater Media, distributed by Connect Music"
"spotify:track:5osZBK4ACgXcyxMc5etRxA","Eye Glass","spotify:artist:2lqAPLmP9BsHPymfa6UFO7","Quinn Oulton","spotify:album:0hCQ1KdPi8iTGuisaQzeBh","Show Your Face","spotify:artist:2lqAPLmP9BsHPymfa6UFO7","Quinn Oulton","2021-07-23","https://i.scdn.co/image/ab67616d0000b27355e0785c6d2d03580ab159c2","1","2","294004","https://p.scdn.co/mp3-preview/fafa7013f116c34b8a98bcb0c2138b771067537d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:","2021-09-24T04:00:00Z","","0.716","0.177","2","-13.012","1","0.0417","0.368","0.282","0.11","0.303","62.495","4","","DeepMatter Records","C 2021 DeepMatter Records, P 2021 DeepMatter Records"
"spotify:track:4wFgM88uGCRs9KdSH1bUHm","Antidote","spotify:artist:7cjLa6AQcbH9XWQYmPNpX4, spotify:artist:1mOiWC7OH9ANUtt3vd0A10","Ay Wing, Shuko","spotify:album:5CD7KVeodESsU8tCJQ47RV","Antidote","spotify:artist:7cjLa6AQcbH9XWQYmPNpX4, spotify:artist:1mOiWC7OH9ANUtt3vd0A10","Ay Wing, Shuko","2020-08-21","https://i.scdn.co/image/ab67616d0000b2737de358b78a18c22d5b51ad9f","1","1","185573","https://p.scdn.co/mp3-preview/7ad5637bdf83943a0f244c291854c4e1dcfca651?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:","2021-09-24T04:00:00Z","chillhop,jazz boom bap,lo-fi jazzhop","0.764","0.488","2","-8.234","0","0.209","0.346","0.000708","0.13","0.495","114.923","4","","For The Love Of It","C 2020 For The Love Of It distributed by Groove Attack, P 2020 For The Love Of It distributed by Groove Attack"
"spotify:track:0ATT8gRJUtLO1Dj59A3dGg","Like Some Dream","spotify:artist:18XyLuKeMMfkTNKTmc6yOU, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","Sirens Of Lesbos, JID","spotify:album:6zzUVzCwLMH3eBIviBlLQH","Sol","spotify:artist:18XyLuKeMMfkTNKTmc6yOU","Sirens Of Lesbos","2020-11-06","https://i.scdn.co/image/ab67616d0000b27347ddc2cca814713ff436eb86","1","10","314684","https://p.scdn.co/mp3-preview/0b749cc6976071e16e8387a819afe9facb357be9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2021-09-24T04:00:00Z","hip hop,rap","0.62","0.56","3","-12.34","0","0.0831","0.461","0.0767","0.0637","0.337","82.775","4","","Sirens Of Lesbos","C (C) 2020 Sirens Of Lesbos, P (P) 2020 Sirens Of Lesbos"
"spotify:track:3rgq0rNscbanTfD24ZshDu","Solar","spotify:artist:1fsSvgFWoQcgRDGyG6ZY64","Natty Reeves","spotify:album:6xpzUkus2cidIj9HZsyB8E","Solar","spotify:artist:1fsSvgFWoQcgRDGyG6ZY64","Natty Reeves","2020-11-12","https://i.scdn.co/image/ab67616d0000b27309b3610c51117b87b1b5e617","1","1","179215","","false","0","spotify:user:","2021-09-24T04:00:00Z","","0.658","0.382","7","-12.528","0","0.041","0.545","0.906","0.176","0.527","153.012","4","","DeepMatter","C (C) 2020 DeepMatter Records, P (P) 2020 DeepMatter Records"
"spotify:track:2gx8U4Ujtk3UL94tv8r8io","Idol Eyes","spotify:artist:5UA8O7xDhZ74ebRYT0XOxB","Common Saints","spotify:album:3Ctte2z1vhnDZoxYpcvm6D","Idol Eyes","spotify:artist:5UA8O7xDhZ74ebRYT0XOxB","Common Saints","2020-10-09","https://i.scdn.co/image/ab67616d0000b27350068ff4b9b746b7cf2388aa","1","1","288426","https://p.scdn.co/mp3-preview/2ee53b4c9d4ae9a94266585c2c222a036d84f592?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2021-09-24T04:00:00Z","","0.502","0.631","2","-7.462","0","0.0292","0.175","0.0632","0.099","0.747","173.857","4","","Starsonics","C 2020 Starsonics, P 2020 Starsonics"
"spotify:track:2U7vXey8ZBg5DY4L5Wff0G","Night After Night","spotify:artist:0K2IuCIyPu4SJCZdcgdt8X","Dana McCoy","spotify:album:4vqpRThbWhF38HfRQR4ovU","Night After Night","spotify:artist:0K2IuCIyPu4SJCZdcgdt8X","Dana McCoy","2021-08-06","https://i.scdn.co/image/ab67616d0000b273e2694bde51d9b50b91c78a96","1","1","193773","https://p.scdn.co/mp3-preview/a0293fb7d20d63432c0359621b92f1ec35800648?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","spotify:user:","2021-09-24T04:00:00Z","","0.697","0.653","4","-5.117","0","0.0473","0.0909","0","0.0881","0.625","91.977","4","","Dana McCoy","C 2021 Dana McCoy, P 2021 Dana McCoy"
"spotify:track:1subuniaapYh57OR5rY7rX","I Should Go (with Kenny Beats)","spotify:artist:7FDlvgcodNfC0IBdWevl4u, spotify:artist:1rHOtdmGNr5vcYNw5v7QGC","James Vincent McMorrow, Kenny Beats","spotify:album:1Apr1FAwZfYyKewzIwfW12","I Should Go (with Kenny Beats)","spotify:artist:7FDlvgcodNfC0IBdWevl4u, spotify:artist:1rHOtdmGNr5vcYNw5v7QGC","James Vincent McMorrow, Kenny Beats","2020-08-19","https://i.scdn.co/image/ab67616d0000b273309bb3794f4ad7c994c130fb","1","1","144227","https://p.scdn.co/mp3-preview/529653b4a8b97a7e3345e185250026fb72ded123?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:","2021-09-24T04:00:00Z","chamber pop,indie folk,irish singer-songwriter,neo mellow,stomp and holler,trap,underground hip hop","0.855","0.583","9","-5.277","0","0.074","0.196","0.000276","0.0766","0.902","134.953","4","","Columbia","P (P) 2020 Sony Music Entertainment UK Limited"
"spotify:track:1BiO2H0lYkGwlqvqQGxrq3","Fearless","spotify:artist:1uRxRKC7d9zwYGSRflTKDR","SAULT","spotify:album:0K8jX7CLwxJaML5iXdxveF","Untitled (Rise)","spotify:artist:1uRxRKC7d9zwYGSRflTKDR","SAULT","2020-09-18","https://i.scdn.co/image/ab67616d0000b2734a08d9f639f2bb1054f357de","1","2","249236","https://p.scdn.co/mp3-preview/6c53bced35d5bcc980b4ebee2bf87ad5fcd11a88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","spotify:user:","2021-09-24T04:00:00Z","indie soul,pop soul,soul","0.626","0.599","0","-6.141","1","0.0459","0.0199","0.8","0.133","0.428","125.014","4","","Forever Living Originals","C 2020 Forever Living Originals, P 2020 Forever Living Originals"
